child_frame_id,header_frame_id,header_seq,header_stamp_nsecs,header_stamp_secs,transform_rotation_w,transform_rotation_x,transform_rotation_y,transform_rotation_z,transform_translation_x,transform_translation_y,transform_translation_z
"vicon/OBSTACLE/OBSTACLE","/world",434226,708412573,1545433876,-0.0794541911838,-0.00370372884995,-0.0088372147309,0.996792464624,-0.0710199566154,-0.0505338029188,0.276291432864
"vicon/OBSTACLE/OBSTACLE","/world",434227,718718062,1545433876,-0.0794547277297,-0.00369409425063,-0.00883210099582,0.996792502932,-0.070988844758,-0.0505407867315,0.276241646605
"vicon/OBSTACLE/OBSTACLE","/world",434228,728705744,1545433876,-0.0794172385505,-0.00380342377171,-0.00894420702778,0.996794079712,-0.070938752186,-0.050557946615,0.276221540332
"vicon/OBSTACLE/OBSTACLE","/world",434229,738655929,1545433876,-0.0794427748111,-0.00378310474378,-0.00892444384953,0.996792299304,-0.0709371850482,-0.0505654008739,0.276209839033
"vicon/OBSTACLE/OBSTACLE","/world",434230,748552290,1545433876,-0.0794448140489,-0.00371437425699,-0.00885958416138,0.996792973848,-0.0709802475659,-0.0505350204298,0.276272841427
"vicon/OBSTACLE/OBSTACLE","/world",434231,758601417,1545433876,-0.0794733294469,-0.00367654270789,-0.00884411760363,0.996790978352,-0.0709984636074,-0.0505117053158,0.276308600835
"vicon/OBSTACLE/OBSTACLE","/world",434232,768634966,1545433876,-0.0794641486047,-0.00366377043307,-0.00884125666686,0.996791782698,-0.0710149485388,-0.0505217139561,0.276287902629
"vicon/OBSTACLE/OBSTACLE","/world",434233,778531439,1545433876,-0.0794803342017,-0.00369260664754,-0.00886794585432,0.996790148761,-0.0709918530727,-0.0505431353682,0.276246930261
"vicon/OBSTACLE/OBSTACLE","/world",434234,789082839,1545433876,-0.0794600627483,-0.00370505936764,-0.00889899200833,0.99679144203,-0.0709463894223,-0.0505483524269,0.2762174412
"vicon/OBSTACLE/OBSTACLE","/world",434235,798562713,1545433876,-0.0794610850449,-0.00378955302066,-0.00891577301392,0.996790892937,-0.0709273800049,-0.0505312666349,0.27621271346
"vicon/OBSTACLE/OBSTACLE","/world",434236,808377649,1545433876,-0.0794521913364,-0.00368825774088,-0.00883734020154,0.996792680283,-0.0709491156946,-0.0505081457833,0.276242720806
"vicon/OBSTACLE/OBSTACLE","/world",434237,818351018,1545433876,-0.07944590322,-0.00372669798302,-0.00888070365412,0.996792653106,-0.0709951806189,-0.0505034077244,0.276287228748
"vicon/OBSTACLE/OBSTACLE","/world",434238,828412158,1545433876,-0.0794673935173,-0.00370422669202,-0.00883780020665,0.996791405139,-0.0710091793785,-0.0505283684482,0.276284722057
"vicon/OBSTACLE/OBSTACLE","/world",434239,838398956,1545433876,-0.0794615021191,-0.0037049933048,-0.00885470940221,0.996791721889,-0.0709748165267,-0.0505542799151,0.276251074305
"vicon/OBSTACLE/OBSTACLE","/world",434240,848367098,1545433876,-0.0794457088782,-0.00379530175932,-0.00893354608324,0.996791937558,-0.0709655637226,-0.0505472103759,0.276217078951
"vicon/OBSTACLE/OBSTACLE","/world",434241,858490200,1545433876,-0.079460417396,-0.00378321062402,-0.00900206483383,0.996790194682,-0.0709533685523,-0.0505247500081,0.276226319407
"vicon/OBSTACLE/OBSTACLE","/world",434242,869596372,1545433876,-0.0794869624888,-0.00387329119274,-0.00919372016026,0.996785983007,-0.0709745044295,-0.0505215045175,0.276293022492
"vicon/OBSTACLE/OBSTACLE","/world",434243,878776884,1545433876,-0.0794869575938,-0.00382721731086,-0.00911522797676,0.996786882237,-0.0709990333753,-0.0505335524433,0.276312542397
"vicon/OBSTACLE/OBSTACLE","/world",434244,888723486,1545433876,-0.079464029324,-0.00378920474605,-0.00903339971175,0.996789600498,-0.0709976522852,-0.0505243248461,0.276277040311
"vicon/OBSTACLE/OBSTACLE","/world",434245,898756211,1545433876,-0.0794584497128,-0.00378895748264,-0.00895507463728,0.996790752971,-0.0709641309656,-0.0505333973421,0.276235760945
"vicon/OBSTACLE/OBSTACLE","/world",434246,908576122,1545433876,-0.0794671223157,-0.00377995861701,-0.00893304052959,0.996790293477,-0.0709475313944,-0.0505449268828,0.27622243783
"vicon/OBSTACLE/OBSTACLE","/world",434247,919019506,1545433876,-0.0794677279106,-0.00376203829137,-0.00892636086535,0.996790372832,-0.0709662715234,-0.0505438317291,0.276236875115
"vicon/OBSTACLE/OBSTACLE","/world",434248,928595219,1545433876,-0.0794705409274,-0.00371639072154,-0.00885749721934,0.996790934102,-0.0709730030951,-0.0505069105809,0.276253905554
"vicon/OBSTACLE/OBSTACLE","/world",434249,938478302,1545433876,-0.0794601598456,-0.00371289544363,-0.00888694256426,0.996791512633,-0.0709733253078,-0.0504940422657,0.276269184412
"vicon/OBSTACLE/OBSTACLE","/world",434250,948481097,1545433876,-0.0794596837947,-0.00372144466487,-0.00886261301902,0.996791735315,-0.0709703032916,-0.0505321596091,0.276247898671
"vicon/OBSTACLE/OBSTACLE","/world",434251,958565908,1545433876,-0.0794196568619,-0.00379293662492,-0.00890921076521,0.996794240402,-0.0709610660594,-0.0505644965682,0.276238110951
"vicon/OBSTACLE/OBSTACLE","/world",434252,968760884,1545433876,-0.0794403523495,-0.00374976231877,-0.00888011953546,0.99679301421,-0.0709378580961,-0.0505598188529,0.276193993545
"vicon/OBSTACLE/OBSTACLE","/world",434253,978408139,1545433876,-0.079467202655,-0.00371892474742,-0.00890593654625,0.996790759184,-0.0709407819142,-0.0505123286023,0.27621017231
"vicon/OBSTACLE/OBSTACLE","/world",434254,988549715,1545433876,-0.0794533294734,-0.00364571833778,-0.00883491627833,0.996792767544,-0.0709771803969,-0.0504951496874,0.276249299439
"vicon/OBSTACLE/OBSTACLE","/world",434255,998529457,1545433876,-0.0794613779535,-0.00369704531543,-0.0088942816341,0.996791408984,-0.0709827658674,-0.0505195427387,0.276265184512
"vicon/OBSTACLE/OBSTACLE","/world",434256,8492739,1545433877,-0.0794377846294,-0.00370488756054,-0.00881180180577,0.996793992924,-0.0709608647792,-0.0505449822692,0.276259577888
"vicon/OBSTACLE/OBSTACLE","/world",434257,18457139,1545433877,-0.0794457586366,-0.00375791042353,-0.00888939270135,0.996792469996,-0.0709568135042,-0.050534364251,0.276214714682
"vicon/OBSTACLE/OBSTACLE","/world",434258,28552915,1545433877,-0.0794505333574,-0.00378221650845,-0.0089029719988,0.99679187631,-0.070971782235,-0.0505243482105,0.276220947976
"vicon/OBSTACLE/OBSTACLE","/world",434259,38499331,1545433877,-0.0794450157731,-0.00372588217967,-0.00884462847234,0.996793047637,-0.0709389878958,-0.0505355109415,0.27623197476
"vicon/OBSTACLE/OBSTACLE","/world",434260,48483395,1545433877,-0.0794503922089,-0.0036621084149,-0.00885766238902,0.996792739719,-0.0709325027277,-0.0505151583852,0.276255383021
"vicon/OBSTACLE/OBSTACLE","/world",434261,58467691,1545433877,-0.0794566858577,-0.00368827953444,-0.00888212452757,0.996791923889,-0.0709826863622,-0.0504813570425,0.276259662876
"vicon/OBSTACLE/OBSTACLE","/world",434262,68556045,1545433877,-0.0794578454498,-0.00380682665091,-0.0090635209346,0.996789752885,-0.0710132528435,-0.0505207277122,0.276280451729
"vicon/OBSTACLE/OBSTACLE","/world",434263,78352625,1545433877,-0.0794574713454,-0.00390909038795,-0.00922114240936,0.996787941235,-0.0709819611631,-0.0505905454479,0.276275101253
"vicon/OBSTACLE/OBSTACLE","/world",434264,88486584,1545433877,-0.0794865903685,-0.00396602069152,-0.00939036032238,0.996783814959,-0.0709587021085,-0.0505837641282,0.276245858673
"vicon/OBSTACLE/OBSTACLE","/world",434265,98445796,1545433877,-0.0792865212542,-0.00332369674445,-0.00796911130964,0.996814473135,-0.0708249341249,-0.0506293349938,0.276113961185
"vicon/OBSTACLE/OBSTACLE","/world",434266,108396842,1545433877,-0.0793261186963,-0.00328870443918,-0.00795586552247,0.996811544636,-0.0708505491167,-0.0506021918523,0.27614773006
"vicon/OBSTACLE/OBSTACLE","/world",434267,118787595,1545433877,-0.0793210358365,-0.00328441560482,-0.00800010821941,0.99681160916,-0.0708894404923,-0.0506243441567,0.276184230248
"vicon/OBSTACLE/OBSTACLE","/world",434268,128652987,1545433877,-0.0792995720608,-0.0033169274595,-0.00800516840384,0.996813168624,-0.0708927554105,-0.0506512322868,0.276188038383
"vicon/OBSTACLE/OBSTACLE","/world",434269,138724370,1545433877,-0.0793100189915,-0.00331813146879,-0.00798159374276,0.99681252252,-0.0708560718938,-0.0506571651741,0.276151866804
"vicon/OBSTACLE/OBSTACLE","/world",434270,148749797,1545433877,-0.0792942324501,-0.00332567484533,-0.0079578304527,0.996813943282,-0.0708139530748,-0.0506510834456,0.276125772452
"vicon/OBSTACLE/OBSTACLE","/world",434271,158659578,1545433877,-0.0793197104235,-0.00320003507086,-0.00787141924691,0.996813013595,-0.0708230193933,-0.0506199685972,0.276128206059
"vicon/OBSTACLE/OBSTACLE","/world",434272,168825635,1545433877,-0.0793603060124,-0.00302631115508,-0.00777347600797,0.996811093609,-0.0708942307648,-0.050618744602,0.276187418266
"vicon/OBSTACLE/OBSTACLE","/world",434273,178468362,1545433877,-0.0793675651994,-0.00308064298257,-0.00787958014677,0.996809516131,-0.0709156058286,-0.0506285811125,0.276225930881
"vicon/OBSTACLE/OBSTACLE","/world",434274,188449520,1545433877,-0.0793671760097,-0.00318624070276,-0.00795000205498,0.996808656017,-0.0709004556356,-0.0506326704878,0.276205422271
"vicon/OBSTACLE/OBSTACLE","/world",434275,198429333,1545433877,-0.079412199014,-0.00269654875593,-0.00771610661269,0.996808353181,-0.0708884018627,-0.0506883286345,0.276259506392
"vicon/OBSTACLE/OBSTACLE","/world",434276,208383471,1545433877,-0.0796663884747,-0.00380415123184,-0.00815005452511,0.996781004831,-0.0707310151252,-0.0507708901235,0.276069452916
"vicon/OBSTACLE/OBSTACLE","/world",434277,218454167,1545433877,-0.0796719393795,-0.00376479921522,-0.00807729864846,0.996781302799,-0.0707608470364,-0.050737541349,0.27607097789
"vicon/OBSTACLE/OBSTACLE","/world",434278,228392924,1545433877,-0.0792907586335,-0.00543389480146,-0.00994391469622,0.99678712218,-0.070923177204,-0.0503988914938,0.276037577763
"vicon/OBSTACLE/OBSTACLE","/world",434279,238365002,1545433877,-0.0794290682982,-0.00462893034577,-0.0095254247263,0.996784260709,-0.070978608516,-0.0504434359272,0.27620448846
"vicon/OBSTACLE/OBSTACLE","/world",434280,248581184,1545433877,-0.0798664288595,-0.00362143994217,-0.00925034355125,0.996756073399,-0.0710262642637,-0.0506208851047,0.276375124223
"vicon/OBSTACLE/OBSTACLE","/world",434281,258702789,1545433877,-0.0789573852264,-0.00491783226028,-0.00978377882522,0.996817848915,-0.07096069867,-0.0504145961394,0.276125099898
"vicon/OBSTACLE/OBSTACLE","/world",434282,270091795,1545433877,-0.0793441172819,-0.00377655218369,-0.00892612778568,0.996800167009,-0.0709742677065,-0.0505104388212,0.27620235441
"vicon/OBSTACLE/OBSTACLE","/world",434283,278709260,1545433877,-0.0793860872072,-0.00383548753345,-0.00886532044424,0.996797142997,-0.0709548383145,-0.0505020495047,0.27621134536
"vicon/OBSTACLE/OBSTACLE","/world",434284,288811106,1545433877,-0.0794574761717,-0.00374624025655,-0.00877299902563,0.996792611155,-0.0709708277726,-0.0505131404694,0.276258937828
"vicon/OBSTACLE/OBSTACLE","/world",434285,298667946,1545433877,-0.0794701433013,-0.00379120944579,-0.00896575641657,0.996789716172,-0.0709939805645,-0.0505301524478,0.276277177643
"vicon/OBSTACLE/OBSTACLE","/world",434286,308547297,1545433877,-0.0794406916379,-0.00398725010728,-0.00916904420409,0.996789449672,-0.0709845182907,-0.0505476800126,0.27624979333
"vicon/OBSTACLE/OBSTACLE","/world",434287,318533233,1545433877,-0.0794579381778,-0.00394667365744,-0.00916853500461,0.996788241199,-0.0709554688258,-0.0505446203118,0.276225338803
"vicon/OBSTACLE/OBSTACLE","/world",434288,328500246,1545433877,-0.0795905791143,-0.00445692956129,-0.0104829701306,0.996762550878,-0.0710076853143,-0.0506025096542,0.276356805789
"vicon/OBSTACLE/OBSTACLE","/world",434289,338593166,1545433877,-0.079318745273,-0.00329652845522,-0.00794585752685,0.996812185367,-0.0708657165329,-0.0506153465076,0.276183110574
"vicon/OBSTACLE/OBSTACLE","/world",434290,348509981,1545433877,-0.0794399855491,-0.00361120683648,-0.00866060446673,0.996795486452,-0.0709771466394,-0.0504874229087,0.276264330212
"vicon/OBSTACLE/OBSTACLE","/world",434291,358557468,1545433877,-0.0794280634353,-0.00365398109778,-0.00875046597697,0.99679549583,-0.0709996614259,-0.0504963202309,0.276265959182
"vicon/OBSTACLE/OBSTACLE","/world",434292,368545157,1545433877,-0.0794348194691,-0.00373704250909,-0.00890863695808,0.996793248451,-0.0709961504599,-0.0505387821576,0.276228111759
"vicon/OBSTACLE/OBSTACLE","/world",434293,378524042,1545433877,-0.07943696422,-0.00377660029566,-0.00896259582193,0.996792444736,-0.0709796223315,-0.050567783198,0.276216674763
"vicon/OBSTACLE/OBSTACLE","/world",434294,388669704,1545433877,-0.0794170545227,-0.00375583663035,-0.00890514122579,0.996794624585,-0.0709501252374,-0.0505611697786,0.276228262696
"vicon/OBSTACLE/OBSTACLE","/world",434295,398520860,1545433877,-0.0796568969242,-0.00346265016392,-0.00863355414258,0.996778937663,-0.0713718470235,-0.0502842602255,0.276794374671
"vicon/OBSTACLE/OBSTACLE","/world",434296,408495092,1545433877,-0.0794513022626,-0.00372174456435,-0.0089008266056,0.996792061802,-0.0709953646182,-0.0505094498927,0.276281662943
"vicon/OBSTACLE/OBSTACLE","/world",434297,418562797,1545433877,-0.079497165584,-0.00365118425009,-0.00883468748739,0.996789254464,-0.0710213343181,-0.0505344250171,0.276267948991
"vicon/OBSTACLE/OBSTACLE","/world",434298,428445604,1545433877,-0.0794926978478,-0.00369943855685,-0.00888011139345,0.996789029216,-0.0709856259536,-0.0505813178047,0.276252685121
"vicon/OBSTACLE/OBSTACLE","/world",434299,438641700,1545433877,-0.0794390342272,-0.0037774230569,-0.00894047726174,0.996792475284,-0.0709500549477,-0.0505586731447,0.276207133542
"vicon/OBSTACLE/OBSTACLE","/world",434300,448471817,1545433877,-0.079432792755,-0.00373082643939,-0.00887837660397,0.99679370323,-0.0709432720966,-0.0505240526954,0.276223257025
"vicon/OBSTACLE/OBSTACLE","/world",434301,458512193,1545433877,-0.0794656598362,-0.00363525691966,-0.00882160046039,0.996791940768,-0.0709727822971,-0.0505205978786,0.276254004295
"vicon/OBSTACLE/OBSTACLE","/world",434302,468618322,1545433877,-0.0794585703165,-0.00347708092465,-0.00870631304126,0.996794083863,-0.0709912309373,-0.0505190978092,0.276288747635
"vicon/OBSTACLE/OBSTACLE","/world",434303,478536548,1545433877,-0.0792816427984,-0.00340038772373,-0.00875434116029,0.996808015613,-0.0710326056553,-0.0504876978947,0.27630002543
"vicon/OBSTACLE/OBSTACLE","/world",434304,488510839,1545433877,-0.0797762763257,-0.0041419214254,-0.00903883709077,0.996763206407,-0.0709066148384,-0.0506404388852,0.2761643893
"vicon/OBSTACLE/OBSTACLE","/world",434305,498493737,1545433877,-0.0796589905372,-0.00257156347176,-0.00827602770206,0.996784500107,-0.0710268435227,-0.0506144777376,0.276377036134
"vicon/OBSTACLE/OBSTACLE","/world",434306,508903844,1545433877,-0.0795272769443,-0.00312782489113,-0.00858768886496,0.996790790755,-0.0709873865524,-0.0505839902837,0.276313799515
"vicon/OBSTACLE/OBSTACLE","/world",434307,518627906,1545433877,-0.0795374626914,-0.00348752555928,-0.00874460976121,0.996787420162,-0.0709577774844,-0.0505401542155,0.276266823177
"vicon/OBSTACLE/OBSTACLE","/world",434308,528538526,1545433877,-0.0794759496114,-0.00368032095541,-0.00883234022449,0.996790859929,-0.0709704818194,-0.0505081915628,0.276246910351
"vicon/OBSTACLE/OBSTACLE","/world",434309,538565729,1545433877,-0.079599080761,-0.00353059340207,-0.0087703063698,0.996782124127,-0.0709978895341,-0.0505631741303,0.276270257094
"vicon/OBSTACLE/OBSTACLE","/world",434310,548409562,1545433877,-0.0797918146182,-0.00418772446594,-0.00903925776121,0.996761767476,-0.0709125885471,-0.0506704176371,0.276188559449
"vicon/OBSTACLE/OBSTACLE","/world",434311,558483202,1545433877,-0.0791806476331,-0.00463591239697,-0.00933515358639,0.996805792652,-0.070926797979,-0.0505039789819,0.276121595227
"vicon/OBSTACLE/OBSTACLE","/world",434312,569083509,1545433877,-0.0794334484155,-0.00381054929521,-0.00891301573381,0.996793040273,-0.0709419352425,-0.050548724849,0.276212099638
"vicon/OBSTACLE/OBSTACLE","/world",434313,578406817,1545433877,-0.079468888002,-0.00368296109848,-0.00884149597652,0.996791332018,-0.0709566319639,-0.0505455309018,0.276242137241
"vicon/OBSTACLE/OBSTACLE","/world",434314,588379753,1545433877,-0.0794653641101,-0.00378550636233,-0.00894144566672,0.996790337231,-0.0709890336313,-0.0505515842713,0.276241406605
"vicon/OBSTACLE/OBSTACLE","/world",434315,598444850,1545433877,-0.0796060866264,-0.00278875798784,-0.00836601522428,0.996787391368,-0.0712424343962,-0.0503327638683,0.276328223051
"vicon/OBSTACLE/OBSTACLE","/world",434316,608415484,1545433877,-0.0797794404048,-0.00420867790336,-0.00906413541902,0.996762443799,-0.0709212455551,-0.0506869985617,0.276193540958
"vicon/OBSTACLE/OBSTACLE","/world",434317,618593991,1545433877,-0.0792056886991,-0.00450993951998,-0.00933131668429,0.996804417051,-0.0709341675121,-0.0505192195951,0.276134631651
"vicon/OBSTACLE/OBSTACLE","/world",434318,628366987,1545433877,-0.0794480210448,-0.00381964811896,-0.00896244476077,0.996791400858,-0.0709622535078,-0.0505761831685,0.276192249481
"vicon/OBSTACLE/OBSTACLE","/world",434319,638384776,1545433877,-0.0793978455682,-0.00390204260194,-0.00898967198734,0.996794834447,-0.0709847410251,-0.0505622523916,0.276197019753
"vicon/OBSTACLE/OBSTACLE","/world",434320,648361795,1545433877,-0.0794407653959,-0.00378107379376,-0.00892285265432,0.9967924814,-0.0709994240817,-0.0505627056395,0.276255507891
"vicon/OBSTACLE/OBSTACLE","/world",434321,658480324,1545433877,-0.0793582743085,-0.00374558480462,-0.00896943756456,0.996798768099,-0.0712258907843,-0.0502476928968,0.276209682271
"vicon/OBSTACLE/OBSTACLE","/world",434322,668354829,1545433877,-0.0794270615049,-0.00378051317188,-0.0089214523975,0.996793588115,-0.0709906389449,-0.0505828660969,0.276258113156
"vicon/OBSTACLE/OBSTACLE","/world",434323,678306609,1545433877,-0.0794543978991,-0.00379641145968,-0.00893338138757,0.996791242243,-0.0709881955063,-0.0505884947176,0.276201814203
"vicon/OBSTACLE/OBSTACLE","/world",434324,688345291,1545433877,-0.0794459647499,-0.00383186162543,-0.00897483465861,0.996791406396,-0.0709734839934,-0.0505625796644,0.276198719659
"vicon/OBSTACLE/OBSTACLE","/world",434325,698326436,1545433877,-0.0794272943963,-0.00378203544494,-0.00894205262979,0.996793379195,-0.0709713301595,-0.0505331054804,0.276234917
"vicon/OBSTACLE/OBSTACLE","/world",434326,708369637,1545433877,-0.0793313679572,-0.00376304160115,-0.00898188231978,0.996800732025,-0.0712104316087,-0.0502382299066,0.276210459591
"vicon/OBSTACLE/OBSTACLE","/world",434327,718433258,1545433877,-0.07945379012,-0.00379447456214,-0.00895976074653,0.996791061299,-0.0710109550369,-0.0505673531205,0.276268586841
"vicon/OBSTACLE/OBSTACLE","/world",434328,728358696,1545433877,-0.079444322974,-0.00376219416441,-0.00892992215083,0.996792205995,-0.0710076797149,-0.0505426865455,0.276243967906
"vicon/OBSTACLE/OBSTACLE","/world",434329,738701611,1545433877,-0.0794499968786,-0.00380933463952,-0.00896258618831,0.99679128157,-0.0709698787502,-0.0505409077727,0.276227800375
"vicon/OBSTACLE/OBSTACLE","/world",434330,748716975,1545433877,-0.07944253288,-0.00380737399894,-0.008958406243,0.996791921531,-0.0709473678317,-0.0505516232222,0.276228510845
"vicon/OBSTACLE/OBSTACLE","/world",434331,758801775,1545433877,-0.0794567752073,-0.00378390386466,-0.00891268180517,0.9967912856,-0.0709705707271,-0.050553417405,0.276235098696
"vicon/OBSTACLE/OBSTACLE","/world",434332,768950978,1545433877,-0.0794557882993,-0.00380026094334,-0.00892696099051,0.996791174264,-0.0710076376086,-0.0505556474971,0.276274692769
"vicon/OBSTACLE/OBSTACLE","/world",434333,778652039,1545433877,-0.0794343643904,-0.00376874691462,-0.00895820955123,0.996792721072,-0.0710343473967,-0.0505635694348,0.276274163022
"vicon/OBSTACLE/OBSTACLE","/world",434334,788494326,1545433877,-0.0794503244037,-0.00379144682295,-0.00896153978726,0.996791333072,-0.0710100578782,-0.0505612425166,0.276235305495
"vicon/OBSTACLE/OBSTACLE","/world",434335,798456158,1545433877,-0.07944310823,-0.00382324187252,-0.00897281078485,0.99679168538,-0.0709621274355,-0.0505573055447,0.276219608702
"vicon/OBSTACLE/OBSTACLE","/world",434336,808421701,1545433877,-0.0793478600876,-0.00377080374975,-0.0089586682666,0.996799598917,-0.0711528028899,-0.0502406200606,0.276154578595
"vicon/OBSTACLE/OBSTACLE","/world",434337,818452869,1545433877,-0.0793401205093,-0.00376921752913,-0.00898474150004,0.996799986305,-0.0711887252214,-0.0502507948372,0.276186696226
"vicon/OBSTACLE/OBSTACLE","/world",434338,828415840,1545433877,-0.0793509980296,-0.00378487678463,-0.00901663718769,0.99679877311,-0.0712510021961,-0.0502404202642,0.276229433292
"vicon/OBSTACLE/OBSTACLE","/world",434339,838408128,1545433877,-0.0794463221156,-0.00378060062724,-0.00896159741789,0.996791692749,-0.0710391104037,-0.0505743210503,0.276285339373
"vicon/OBSTACLE/OBSTACLE","/world",434340,848393237,1545433877,-0.0794482731295,-0.00382425785113,-0.00898996048556,0.996791115309,-0.0709877489711,-0.0505764644199,0.276258180794
"vicon/OBSTACLE/OBSTACLE","/world",434341,858393759,1545433877,-0.0794506893009,-0.00378457849153,-0.00891246286709,0.996791770101,-0.0709397030085,-0.0505597832033,0.276213758003
"vicon/OBSTACLE/OBSTACLE","/world",434342,868452236,1545433877,-0.0794455323932,-0.00380162969277,-0.00894824062818,0.996791795705,-0.0709545900359,-0.050531279215,0.276208437066
"vicon/OBSTACLE/OBSTACLE","/world",434343,878333927,1545433877,-0.0794627857125,-0.00378338099573,-0.00891451143606,0.996790792093,-0.0710058151868,-0.0505392570788,0.276256076133
"vicon/OBSTACLE/OBSTACLE","/world",434344,888351262,1545433877,-0.0794614356978,-0.00377727990328,-0.00893012586093,0.996790783086,-0.0710327158888,-0.0505763855794,0.276276208485
"vicon/OBSTACLE/OBSTACLE","/world",434345,898385273,1545433877,-0.0794426734056,-0.003832097958,-0.00899028057534,0.996791528617,-0.0710112561301,-0.0505820700346,0.27625485245
"vicon/OBSTACLE/OBSTACLE","/world",434346,908346237,1545433877,-0.0793340178718,-0.0038870658001,-0.0090629514624,0.996799311416,-0.0711932151311,-0.0502676442756,0.276127203617
"vicon/OBSTACLE/OBSTACLE","/world",434347,918432045,1545433877,-0.0794282759946,-0.0038732195178,-0.00901769764295,0.996792269368,-0.0709697967884,-0.0505679467181,0.276206455786
"vicon/OBSTACLE/OBSTACLE","/world",434348,928304925,1545433877,-0.0794479928433,-0.00383719288817,-0.00898079022681,0.996791170602,-0.0709930886476,-0.0505776285936,0.276249442812
"vicon/OBSTACLE/OBSTACLE","/world",434349,938331845,1545433877,-0.0794585201495,-0.00377618243731,-0.00894875575558,0.996790852583,-0.0710199884072,-0.050571538645,0.276302652867
"vicon/OBSTACLE/OBSTACLE","/world",434350,948342654,1545433877,-0.0794477007091,-0.00381134533422,-0.00897849359663,0.996791313742,-0.0710366763132,-0.050558384092,0.276291554802
"vicon/OBSTACLE/OBSTACLE","/world",434351,958661624,1545433877,-0.0794401825297,-0.00383887530248,-0.00901472372212,0.996791480297,-0.0710268255756,-0.0505845687436,0.276259471838
"vicon/OBSTACLE/OBSTACLE","/world",434352,969061229,1545433877,-0.0794383050731,-0.00391032973214,-0.00901173155591,0.996791379228,-0.0710051512238,-0.0506237372108,0.276223172585
"vicon/OBSTACLE/OBSTACLE","/world",434353,978630531,1545433877,-0.0794373985695,-0.00390185844904,-0.00899107710872,0.996791671184,-0.0709900399207,-0.0506259983087,0.276213851473
"vicon/OBSTACLE/OBSTACLE","/world",434354,989506331,1545433877,-0.0794640307265,-0.00385705423917,-0.00899941037135,0.996789647602,-0.070998522228,-0.0505871842864,0.276242823023
"vicon/OBSTACLE/OBSTACLE","/world",434355,998503831,1545433877,-0.0794542970547,-0.00379679672364,-0.0089500204182,0.996791099553,-0.0710518180813,-0.0505636303124,0.276288232468
"vicon/OBSTACLE/OBSTACLE","/world",434356,8641422,1545433878,-0.0794458837554,-0.00385406770659,-0.00900888100012,0.996791020114,-0.0710645058886,-0.0505714786676,0.276276005415
"vicon/OBSTACLE/OBSTACLE","/world",434357,19040784,1545433878,-0.0793573703837,-0.00386206302811,-0.00901280534177,0.996798004399,-0.0712166493977,-0.0502806803189,0.276195290092
"vicon/OBSTACLE/OBSTACLE","/world",434358,28640001,1545433878,-0.0794536715503,-0.00388970408361,-0.00901318883504,0.996790222016,-0.0709774052246,-0.0505928495474,0.276202979205
"vicon/OBSTACLE/OBSTACLE","/world",434359,38713553,1545433878,-0.079434601636,-0.00389617475182,-0.00901051910034,0.996791740752,-0.0709712753031,-0.0505959651204,0.276223381912
"vicon/OBSTACLE/OBSTACLE","/world",434360,48470559,1545433878,-0.0794644280506,-0.00380195786661,-0.00895616572949,0.99679021709,-0.0709860429077,-0.0505876280965,0.276275518638
"vicon/OBSTACLE/OBSTACLE","/world",434361,58390020,1545433878,-0.0794509903133,-0.00378506480365,-0.0089460819194,0.996791443102,-0.0710350445395,-0.0505737421849,0.276294632329
"vicon/OBSTACLE/OBSTACLE","/world",434362,68896010,1545433878,-0.0794576230905,-0.0037829974253,-0.0089706279399,0.996790701651,-0.071064761968,-0.0505690785446,0.276253823464
"vicon/OBSTACLE/OBSTACLE","/world",434363,78388398,1545433878,-0.0794481881953,-0.00385453625701,-0.00903960312173,0.996790556495,-0.0710635330958,-0.0505840821316,0.276224147656
"vicon/OBSTACLE/OBSTACLE","/world",434364,88352265,1545433878,-0.079427731528,-0.00394197008801,-0.00910048941495,0.996791290807,-0.0710194237405,-0.050626043256,0.27622047736
"vicon/OBSTACLE/OBSTACLE","/world",434365,98387249,1545433878,-0.0794305966577,-0.00394530757259,-0.0090904313951,0.996791141072,-0.0709838511506,-0.050645743119,0.276241706801
"vicon/OBSTACLE/OBSTACLE","/world",434366,108443773,1545433878,-0.0794397751863,-0.00388564157661,-0.0090507048718,0.996791005502,-0.0710266129803,-0.0506359028161,0.276261026295
"vicon/OBSTACLE/OBSTACLE","/world",434367,118423805,1545433878,-0.0794424254101,-0.0038642023406,-0.00901494865597,0.99679120165,-0.0710739324529,-0.0506049729649,0.276270772781
"vicon/OBSTACLE/OBSTACLE","/world",434368,128369122,1545433878,-0.0794609114949,-0.0038777408906,-0.00907059600383,0.996789170767,-0.0710799974796,-0.0505980545743,0.276264325036
"vicon/OBSTACLE/OBSTACLE","/world",434369,138449530,1545433878,-0.0793258974655,-0.00386998910266,-0.00911535354849,0.996799546301,-0.0712559884488,-0.050311072115,0.276182728737
"vicon/OBSTACLE/OBSTACLE","/world",434370,148315469,1545433878,-0.0794338353989,-0.00395214232476,-0.00907127833817,0.996791030394,-0.0710223314211,-0.0506464519952,0.276220914065
"vicon/OBSTACLE/OBSTACLE","/world",434371,158421527,1545433878,-0.0794209127639,-0.00396089264763,-0.00909610184817,0.996791799162,-0.0710156817033,-0.0506396489111,0.276243411888
