data
"GO TO GOAL; distance to goal: 0.538516146105"
"GO TO GOAL; distance to goal: 0.538208231528"
"GO TO GOAL; distance to goal: 0.538402654828"
"GO TO GOAL; distance to goal: 0.538405130703"
"GO TO GOAL; distance to goal: 0.53829055011"
"GO TO GOAL; distance to goal: 0.538519256105"
"GO TO GOAL; distance to goal: 0.538519521831"
"GO TO GOAL; distance to goal: 0.537872770358"
"GO TO GOAL; distance to goal: 0.537712273515"
"GO TO GOAL; distance to goal: 0.53702904484"
"GO TO GOAL; distance to goal: 0.535829759789"
"GO TO GOAL; distance to goal: 0.534445158446"
"GO TO GOAL; distance to goal: 0.533434654493"
"GO TO GOAL; distance to goal: 0.532225609933"
"GO TO GOAL; distance to goal: 0.529788891083"
"GO TO GOAL; distance to goal: 0.528206960918"
"GO TO GOAL; distance to goal: 0.526336240368"
"GO TO GOAL; distance to goal: 0.524118450152"
"GO TO GOAL; distance to goal: 0.522679228716"
"GO TO GOAL; distance to goal: 0.520545923542"
"GO TO GOAL; distance to goal: 0.518505544833"
"GO TO GOAL; distance to goal: 0.516756842527"
"GO TO GOAL; distance to goal: 0.514866129459"
"GO TO GOAL; distance to goal: 0.512568887019"
"GO TO GOAL; distance to goal: 0.510476035462"
"GO TO GOAL; distance to goal: 0.506658804217"
"GO TO GOAL; distance to goal: 0.505708459162"
"GO TO GOAL; distance to goal: 0.504785504801"
"GO TO GOAL; distance to goal: 0.50306913686"
"GO TO GOAL; distance to goal: 0.501056481404"
"GO TO GOAL; distance to goal: 0.499836438502"
"GO TO GOAL; distance to goal: 0.499368078128"
"GO TO GOAL; distance to goal: 0.49658047632"
"GO TO GOAL; distance to goal: 0.495829881644"
"GO TO GOAL; distance to goal: 0.494303999344"
"GO TO GOAL; distance to goal: 0.493465855858"
"GO TO GOAL; distance to goal: 0.491235274429"
"GO TO GOAL; distance to goal: 0.491477610629"
"GO TO GOAL; distance to goal: 0.491228216419"
"GO TO GOAL; distance to goal: 0.489566195368"
"GO TO GOAL; distance to goal: 0.489685349509"
"GO TO GOAL; distance to goal: 0.488256435124"
"GO TO GOAL; distance to goal: 0.487168016599"
"GO TO GOAL; distance to goal: 0.48656143735"
"GO TO GOAL; distance to goal: 0.486233426634"
"GO TO GOAL; distance to goal: 0.485746852326"
"GO TO GOAL; distance to goal: 0.486130851958"
"GO TO GOAL; distance to goal: 0.485482329264"
"GO TO GOAL; distance to goal: 0.486028973657"
"GO TO GOAL; distance to goal: 0.486040778662"
"GO TO GOAL; distance to goal: 0.48571479789"
"GO TO GOAL; distance to goal: 0.485958985816"
"GO TO GOAL; distance to goal: 0.486274532837"
"GO TO GOAL; distance to goal: 0.487059677318"
"GO TO GOAL; distance to goal: 0.486758811661"
"GO TO GOAL; distance to goal: 0.48657098752"
"GO TO GOAL; distance to goal: 0.48564835066"
"GO TO GOAL; distance to goal: 0.485054981195"
"GO TO GOAL; distance to goal: 0.484580488933"
"GO TO GOAL; distance to goal: 0.483181674327"
"GO TO GOAL; distance to goal: 0.482058820476"
"GO TO GOAL; distance to goal: 0.48052640737"
"GO TO GOAL; distance to goal: 0.478998008454"
"GO TO GOAL; distance to goal: 0.477799753186"
"GO TO GOAL; distance to goal: 0.474850698727"
"GO TO GOAL; distance to goal: 0.474919773379"
"GO TO GOAL; distance to goal: 0.473740212244"
"GO TO GOAL; distance to goal: 0.472653626241"
"GO TO GOAL; distance to goal: 0.471787044632"
"GO TO GOAL; distance to goal: 0.470469551642"
"GO TO GOAL; distance to goal: 0.469445781359"
"GO TO GOAL; distance to goal: 0.470035319789"
"GO TO GOAL; distance to goal: 0.469036332016"
"GO TO GOAL; distance to goal: 0.468937994885"
"GO TO GOAL; distance to goal: 0.469529275329"
"GO TO GOAL; distance to goal: 0.468987770556"
"GO TO GOAL; distance to goal: 0.468643591743"
"GO TO GOAL; distance to goal: 0.469368728099"
"GO TO GOAL; distance to goal: 0.469697450404"
"GO TO GOAL; distance to goal: 0.468419623031"
"GO TO GOAL; distance to goal: 0.469303635452"
"GO TO GOAL; distance to goal: 0.468548515335"
"GO TO GOAL; distance to goal: 0.468609288825"
"GO TO GOAL; distance to goal: 0.468363271517"
"GO TO GOAL; distance to goal: 0.4682401273"
"GO TO GOAL; distance to goal: 0.467905701533"
"GO TO GOAL; distance to goal: 0.467168373427"
"GO TO GOAL; distance to goal: 0.467182774999"
"GO TO GOAL; distance to goal: 0.466513827946"
"GO TO GOAL; distance to goal: 0.466501712938"
"GO TO GOAL; distance to goal: 0.466360665056"
"GO TO GOAL; distance to goal: 0.466071965035"
"GO TO GOAL; distance to goal: 0.465648779527"
"GO TO GOAL; distance to goal: 0.465354056415"
"GO TO GOAL; distance to goal: 0.465243121814"
"GO TO GOAL; distance to goal: 0.463948537901"
"GO TO GOAL; distance to goal: 0.464156154809"
"GO TO GOAL; distance to goal: 0.464248371242"
"GO TO GOAL; distance to goal: 0.464113997633"
"GO TO GOAL; distance to goal: 0.462867582774"
"GO TO GOAL; distance to goal: 0.462988043274"
"GO TO GOAL; distance to goal: 0.462677308666"
"GO TO GOAL; distance to goal: 0.462110627136"
"GO TO GOAL; distance to goal: 0.461432655842"
"GO TO GOAL; distance to goal: 0.461960858208"
"GO TO GOAL; distance to goal: 0.461928132424"
"GO TO GOAL; distance to goal: 0.461324674606"
"GO TO GOAL; distance to goal: 0.461262262784"
"GO TO GOAL; distance to goal: 0.460861028961"
"GO TO GOAL; distance to goal: 0.460619191558"
"GO TO GOAL; distance to goal: 0.459914400581"
"GO TO GOAL; distance to goal: 0.458991807355"
"GO TO GOAL; distance to goal: 0.457462492881"
"GO TO GOAL; distance to goal: 0.456960886916"
"GO TO GOAL; distance to goal: 0.456157407339"
"GO TO GOAL; distance to goal: 0.45462698092"
"GO TO GOAL; distance to goal: 0.453633659249"
"GO TO GOAL; distance to goal: 0.452172868136"
"GO TO GOAL; distance to goal: 0.450727970827"
"GO TO GOAL; distance to goal: 0.449277407824"
"GO TO GOAL; distance to goal: 0.447125862781"
"GO TO GOAL; distance to goal: 0.446600756805"
"GO TO GOAL; distance to goal: 0.445459784725"
"GO TO GOAL; distance to goal: 0.443972946842"
"GO TO GOAL; distance to goal: 0.44271869414"
"GO TO GOAL; distance to goal: 0.441092332999"
"GO TO GOAL; distance to goal: 0.440690686739"
"GO TO GOAL; distance to goal: 0.440449248816"
"GO TO GOAL; distance to goal: 0.438452436615"
"GO TO GOAL; distance to goal: 0.437365900083"
"GO TO GOAL; distance to goal: 0.436108432043"
"GO TO GOAL; distance to goal: 0.436280294456"
"GO TO GOAL; distance to goal: 0.434041420315"
"GO TO GOAL; distance to goal: 0.432064614727"
"GO TO GOAL; distance to goal: 0.430825143744"
"GO TO GOAL; distance to goal: 0.429566038189"
"GO TO GOAL; distance to goal: 0.427586991978"
"GO TO GOAL; distance to goal: 0.425144328588"
"GO TO GOAL; distance to goal: 0.423511859024"
"GO TO GOAL; distance to goal: 0.422155906378"
"GO TO GOAL; distance to goal: 0.420928161716"
"GO TO GOAL; distance to goal: 0.419828492335"
"GO TO GOAL; distance to goal: 0.418240660969"
"GO TO GOAL; distance to goal: 0.417061354293"
"GO TO GOAL; distance to goal: 0.416789857265"
"GO TO GOAL; distance to goal: 0.416354393388"
"GO TO GOAL; distance to goal: 0.416003535519"
"GO TO GOAL; distance to goal: 0.41590520675"
"GO TO GOAL; distance to goal: 0.414927759388"
"GO TO GOAL; distance to goal: 0.414957012866"
"GO TO GOAL; distance to goal: 0.415287752118"
"GO TO GOAL; distance to goal: 0.415975633962"
"GO TO GOAL; distance to goal: 0.41620215342"
"GO TO GOAL; distance to goal: 0.416297491613"
"GO TO GOAL; distance to goal: 0.41652048663"
"GO TO GOAL; distance to goal: 0.416717458081"
"GO TO GOAL; distance to goal: 0.416916781648"
"GO TO GOAL; distance to goal: 0.417038031976"
"GO TO GOAL; distance to goal: 0.417104019962"
"GO TO GOAL; distance to goal: 0.417044600292"
"GO TO GOAL; distance to goal: 0.416432415599"
"GO TO GOAL; distance to goal: 0.41634363029"
"GO TO GOAL; distance to goal: 0.416118064383"
"GO TO GOAL; distance to goal: 0.416021465135"
"GO TO GOAL; distance to goal: 0.415927593558"
"GO TO GOAL; distance to goal: 0.416270103331"
"GO TO GOAL; distance to goal: 0.416010135486"
"GO TO GOAL; distance to goal: 0.414930026588"
"GO TO GOAL; distance to goal: 0.414933308434"
"GO TO GOAL; distance to goal: 0.414533786862"
"GO TO GOAL; distance to goal: 0.413875212587"
"GO TO GOAL; distance to goal: 0.412928659639"
"GO TO GOAL; distance to goal: 0.412093618112"
"GO TO GOAL; distance to goal: 0.411409763293"
"GO TO GOAL; distance to goal: 0.410759594753"
"GO TO GOAL; distance to goal: 0.40929164316"
"GO TO GOAL; distance to goal: 0.408528857231"
"GO TO GOAL; distance to goal: 0.407327348052"
"GO TO GOAL; distance to goal: 0.406247811559"
"GO TO GOAL; distance to goal: 0.405242540775"
"GO TO GOAL; distance to goal: 0.404884351481"
"GO TO GOAL; distance to goal: 0.403857332021"
"GO TO GOAL; distance to goal: 0.402967144627"
"GO TO GOAL; distance to goal: 0.402601086376"
"GO TO GOAL; distance to goal: 0.40151263861"
"GO TO GOAL; distance to goal: 0.400713125598"
"GO TO GOAL; distance to goal: 0.400573362475"
"GO TO GOAL; distance to goal: 0.399822450929"
"GO TO GOAL; distance to goal: 0.399026518342"
"GO TO GOAL; distance to goal: 0.397939635076"
"GO TO GOAL; distance to goal: 0.397320132043"
"GO TO GOAL; distance to goal: 0.396530322445"
"GO TO GOAL; distance to goal: 0.395650192048"
"GO TO GOAL; distance to goal: 0.394642036128"
"GO TO GOAL; distance to goal: 0.393452202464"
"GO TO GOAL; distance to goal: 0.392298584585"
"GO TO GOAL; distance to goal: 0.391795728753"
"GO TO GOAL; distance to goal: 0.391009408279"
"GO TO GOAL; distance to goal: 0.389387433039"
"GO TO GOAL; distance to goal: 0.388337851294"
"GO TO GOAL; distance to goal: 0.387791293985"
"GO TO GOAL; distance to goal: 0.386719760692"
"GO TO GOAL; distance to goal: 0.384803333718"
"GO TO GOAL; distance to goal: 0.383758140168"
"GO TO GOAL; distance to goal: 0.382613090527"
"GO TO GOAL; distance to goal: 0.38137912604"
"GO TO GOAL; distance to goal: 0.379762538267"
"GO TO GOAL; distance to goal: 0.378666852775"
"GO TO GOAL; distance to goal: 0.377369445394"
"GO TO GOAL; distance to goal: 0.376081219591"
"GO TO GOAL; distance to goal: 0.374277285179"
"GO TO GOAL; distance to goal: 0.373599462017"
"GO TO GOAL; distance to goal: 0.3723539674"
"GO TO GOAL; distance to goal: 0.370495306027"
"GO TO GOAL; distance to goal: 0.369124303825"
"GO TO GOAL; distance to goal: 0.368638448559"
"GO TO GOAL; distance to goal: 0.367070505467"
"GO TO GOAL; distance to goal: 0.365497403948"
"GO TO GOAL; distance to goal: 0.364355397463"
"GO TO GOAL; distance to goal: 0.362905604414"
"GO TO GOAL; distance to goal: 0.360882081162"
"GO TO GOAL; distance to goal: 0.359669475403"
"GO TO GOAL; distance to goal: 0.357821642402"
"GO TO GOAL; distance to goal: 0.356874993315"
"GO TO GOAL; distance to goal: 0.35482613402"
"GO TO GOAL; distance to goal: 0.35301907519"
"GO TO GOAL; distance to goal: 0.35070943252"
"GO TO GOAL; distance to goal: 0.349671499496"
"GO TO GOAL; distance to goal: 0.347328893241"
"GO TO GOAL; distance to goal: 0.34594659962"
"GO TO GOAL; distance to goal: 0.344719795034"
"GO TO GOAL; distance to goal: 0.342966242935"
"GO TO GOAL; distance to goal: 0.342371032326"
"GO TO GOAL; distance to goal: 0.340623588708"
"GO TO GOAL; distance to goal: 0.339071433885"
"GO TO GOAL; distance to goal: 0.337839162018"
"GO TO GOAL; distance to goal: 0.336242139847"
"GO TO GOAL; distance to goal: 0.33469667067"
"GO TO GOAL; distance to goal: 0.333211330599"
"GO TO GOAL; distance to goal: 0.330869722078"
"GO TO GOAL; distance to goal: 0.329963541418"
"GO TO GOAL; distance to goal: 0.328214277093"
"GO TO GOAL; distance to goal: 0.325818385385"
"GO TO GOAL; distance to goal: 0.323439135989"
"GO TO GOAL; distance to goal: 0.321655711603"
"GO TO GOAL; distance to goal: 0.31999021964"
"GO TO GOAL; distance to goal: 0.318393766241"
"GO TO GOAL; distance to goal: 0.316479348644"
"GO TO GOAL; distance to goal: 0.314120466796"
"GO TO GOAL; distance to goal: 0.312281701614"
"GO TO GOAL; distance to goal: 0.309628215201"
"GO TO GOAL; distance to goal: 0.307161414248"
"GO TO GOAL; distance to goal: 0.305528407962"
"GO TO GOAL; distance to goal: 0.304204629207"
"GO TO GOAL; distance to goal: 0.302308974901"
"GO TO GOAL; distance to goal: 0.29999463958"
"GO TO GOAL; distance to goal: 0.298808674196"
"GO TO GOAL; distance to goal: 0.297328976256"
"GO TO GOAL; distance to goal: 0.296020838039"
"GO TO GOAL; distance to goal: 0.294657761519"
"GO TO GOAL; distance to goal: 0.293315990591"
"GO TO GOAL; distance to goal: 0.292308365569"
"GO TO GOAL; distance to goal: 0.291531885458"
"GO TO GOAL; distance to goal: 0.290103122629"
"GO TO GOAL; distance to goal: 0.289659859559"
"GO TO GOAL; distance to goal: 0.28824939744"
"GO TO GOAL; distance to goal: 0.286514713506"
"GO TO GOAL; distance to goal: 0.285120000623"
"GO TO GOAL; distance to goal: 0.283619072217"
"GO TO GOAL; distance to goal: 0.282514010386"
"GO TO GOAL; distance to goal: 0.280527008236"
"GO TO GOAL; distance to goal: 0.279219427584"
"GO TO GOAL; distance to goal: 0.27711796497"
"GO TO GOAL; distance to goal: 0.274413145504"
"GO TO GOAL; distance to goal: 0.273430386708"
"GO TO GOAL; distance to goal: 0.270982133179"
"GO TO GOAL; distance to goal: 0.269686568576"
"GO TO GOAL; distance to goal: 0.267218116689"
"GO TO GOAL; distance to goal: 0.265436055737"
"GO TO GOAL; distance to goal: 0.26341134049"
"GO TO GOAL; distance to goal: 0.261716619926"
"GO TO GOAL; distance to goal: 0.260264426214"
"GO TO GOAL; distance to goal: 0.257788285215"
"GO TO GOAL; distance to goal: 0.25612702307"
"GO TO GOAL; distance to goal: 0.255181127721"
"GO TO GOAL; distance to goal: 0.253475011874"
"GO TO GOAL; distance to goal: 0.252061948333"
"GO TO GOAL; distance to goal: 0.250613392174"
"GO TO GOAL; distance to goal: 0.248586395119"
"GO TO GOAL; distance to goal: 0.246902763985"
"GO TO GOAL; distance to goal: 0.245707568431"
"GO TO GOAL; distance to goal: 0.244637114818"
"GO TO GOAL; distance to goal: 0.243387094009"
"GO TO GOAL; distance to goal: 0.241593868982"
"GO TO GOAL; distance to goal: 0.240299527141"
"GO TO GOAL; distance to goal: 0.239197074014"
"GO TO GOAL; distance to goal: 0.238588292311"
"GO TO GOAL; distance to goal: 0.238215333189"
"GO TO GOAL; distance to goal: 0.236896725505"
"GO TO GOAL; distance to goal: 0.236159693744"
"GO TO GOAL; distance to goal: 0.235331073835"
"GO TO GOAL; distance to goal: 0.235286167021"
"GO TO GOAL; distance to goal: 0.234142995364"
"GO TO GOAL; distance to goal: 0.233930963392"
"GO TO GOAL; distance to goal: 0.234474943912"
"GO TO GOAL; distance to goal: 0.23440577474"
"GO TO GOAL; distance to goal: 0.234915935062"
"GO TO GOAL; distance to goal: 0.234083719364"
"GO TO GOAL; distance to goal: 0.234380516909"
"GO TO GOAL; distance to goal: 0.234271747664"
"GO TO GOAL; distance to goal: 0.234643364215"
"GO TO GOAL; distance to goal: 0.234238440907"
"GO TO GOAL; distance to goal: 0.23437436688"
"GO TO GOAL; distance to goal: 0.234543338416"
"GO TO GOAL; distance to goal: 0.234327351828"
"GO TO GOAL; distance to goal: 0.2337468953"
"GO TO GOAL; distance to goal: 0.233654467187"
"GO TO GOAL; distance to goal: 0.232814440712"
"GO TO GOAL; distance to goal: 0.233351880125"
"GO TO GOAL; distance to goal: 0.232856001388"
"GO TO GOAL; distance to goal: 0.232998252343"
"GO TO GOAL; distance to goal: 0.233494979569"
"GO TO GOAL; distance to goal: 0.234449944759"
"GO TO GOAL; distance to goal: 0.234650227622"
"GO TO GOAL; distance to goal: 0.235462188623"
"GO TO GOAL; distance to goal: 0.236712716262"
"GO TO GOAL; distance to goal: 0.237517342724"
"GO TO GOAL; distance to goal: 0.238832415613"
"GO TO GOAL; distance to goal: 0.240415795043"
"GO TO GOAL; distance to goal: 0.24022592804"
"GO TO GOAL; distance to goal: 0.242413475833"
"GO TO GOAL; distance to goal: 0.244060059717"
"GO TO GOAL; distance to goal: 0.244776895043"
"GO TO GOAL; distance to goal: 0.245517325993"
"GO TO GOAL; distance to goal: 0.246188760875"
"GO TO GOAL; distance to goal: 0.247245153989"
"GO TO GOAL; distance to goal: 0.248242290798"
"GO TO GOAL; distance to goal: 0.249123039994"
"GO TO GOAL; distance to goal: 0.249021009759"
"GO TO GOAL; distance to goal: 0.251028601363"
"GO TO GOAL; distance to goal: 0.251052398142"
"GO TO GOAL; distance to goal: 0.252330072785"
"GO TO GOAL; distance to goal: 0.252597637883"
"GO TO GOAL; distance to goal: 0.253600707492"
"GO TO GOAL; distance to goal: 0.254576380755"
"GO TO GOAL; distance to goal: 0.254671490512"
"GO TO GOAL; distance to goal: 0.254443541236"
"GO TO GOAL; distance to goal: 0.254157901036"
"GO TO GOAL; distance to goal: 0.253720296359"
"GO TO GOAL; distance to goal: 0.252564189461"
"GO TO GOAL; distance to goal: 0.252406740592"
"GO TO GOAL; distance to goal: 0.25108569406"
"GO TO GOAL; distance to goal: 0.249977939583"
"GO TO GOAL; distance to goal: 0.249209893989"
"GO TO GOAL; distance to goal: 0.24765448115"
"GO TO GOAL; distance to goal: 0.246944191156"
"GO TO GOAL; distance to goal: 0.245623744649"
"GO TO GOAL; distance to goal: 0.243755991379"
"GO TO GOAL; distance to goal: 0.24265871196"
"GO TO GOAL; distance to goal: 0.241643430364"
"GO TO GOAL; distance to goal: 0.239656355151"
"GO TO GOAL; distance to goal: 0.239378178792"
"GO TO GOAL; distance to goal: 0.238053224292"
"GO TO GOAL; distance to goal: 0.237199736557"
"GO TO GOAL; distance to goal: 0.236340051876"
"GO TO GOAL; distance to goal: 0.234641469281"
"GO TO GOAL; distance to goal: 0.233597388614"
"GO TO GOAL; distance to goal: 0.232797256591"
"GO TO GOAL; distance to goal: 0.231645976263"
"GO TO GOAL; distance to goal: 0.230457816755"
"GO TO GOAL; distance to goal: 0.229515997721"
"GO TO GOAL; distance to goal: 0.227782447889"
"GO TO GOAL; distance to goal: 0.226214311532"
"GO TO GOAL; distance to goal: 0.224939389511"
"GO TO GOAL; distance to goal: 0.224097922134"
"GO TO GOAL; distance to goal: 0.222750351659"
"GO TO GOAL; distance to goal: 0.22143599445"
"GO TO GOAL; distance to goal: 0.219784148749"
"GO TO GOAL; distance to goal: 0.218909199687"
"GO TO GOAL; distance to goal: 0.217233665313"
"GO TO GOAL; distance to goal: 0.214994399935"
"GO TO GOAL; distance to goal: 0.213513736252"
"GO TO GOAL; distance to goal: 0.212501674409"
"GO TO GOAL; distance to goal: 0.209701196534"
"GO TO GOAL; distance to goal: 0.208357041025"
"GO TO GOAL; distance to goal: 0.205517375042"
"GO TO GOAL; distance to goal: 0.204009226196"
"GO TO GOAL; distance to goal: 0.202637101626"
"GO TO GOAL; distance to goal: 0.200418442334"
"GO TO GOAL; distance to goal: 0.198370949385"
"GO TO GOAL; distance to goal: 0.196188652444"
"GO TO GOAL; distance to goal: 0.194114392128"
"GO TO GOAL; distance to goal: 0.191894207032"
"GO TO GOAL; distance to goal: 0.189690975702"
"GO TO GOAL; distance to goal: 0.188086214728"
"GO TO GOAL; distance to goal: 0.185138236978"
"GO TO GOAL; distance to goal: 0.183755048723"
"GO TO GOAL; distance to goal: 0.182482297186"
"GO TO GOAL; distance to goal: 0.180186421968"
"GO TO GOAL; distance to goal: 0.178053248509"
"GO TO GOAL; distance to goal: 0.176907082076"
"GO TO GOAL; distance to goal: 0.175150750269"
"GO TO GOAL; distance to goal: 0.173942010069"
"GO TO GOAL; distance to goal: 0.171908025313"
"GO TO GOAL; distance to goal: 0.171246318202"
"GO TO GOAL; distance to goal: 0.170219377091"
"GO TO GOAL; distance to goal: 0.169330193119"
"GO TO GOAL; distance to goal: 0.167525084167"
"GO TO GOAL; distance to goal: 0.166215408895"
"GO TO GOAL; distance to goal: 0.165831600778"
"GO TO GOAL; distance to goal: 0.164662911227"
"GO TO GOAL; distance to goal: 0.163686542446"
"GO TO GOAL; distance to goal: 0.162325399205"
"GO TO GOAL; distance to goal: 0.161240356876"
"GO TO GOAL; distance to goal: 0.160910855821"
"GO TO GOAL; distance to goal: 0.159785259449"
"GO TO GOAL; distance to goal: 0.159579419092"
"GO TO GOAL; distance to goal: 0.158066463029"
"GO TO GOAL; distance to goal: 0.157693567315"
"GO TO GOAL; distance to goal: 0.156292955901"
"GO TO GOAL; distance to goal: 0.155959749007"
"GO TO GOAL; distance to goal: 0.155387548198"
"GO TO GOAL; distance to goal: 0.154506335304"
"GO TO GOAL; distance to goal: 0.153375494354"
"GO TO GOAL; distance to goal: 0.151825494743"
"GO TO GOAL; distance to goal: 0.150945723313"
"GO TO GOAL; distance to goal: 0.150754207313"
"GO TO GOAL; distance to goal: 0.149024416156"
"GO TO GOAL; distance to goal: 0.147547235807"
"GO TO GOAL; distance to goal: 0.147921464817"
"GO TO GOAL; distance to goal: 0.146786235757"
"GO TO GOAL; distance to goal: 0.145450666199"
"GO TO GOAL; distance to goal: 0.144191827753"
"GO TO GOAL; distance to goal: 0.143763807001"
"GO TO GOAL; distance to goal: 0.142406751574"
"GO TO GOAL; distance to goal: 0.140020482247"
"GO TO GOAL; distance to goal: 0.140555675294"
"GO TO GOAL; distance to goal: 0.139115614613"
"GO TO GOAL; distance to goal: 0.137327257644"
"GO TO GOAL; distance to goal: 0.137532103228"
"GO TO GOAL; distance to goal: 0.135962337853"
"GO TO GOAL; distance to goal: 0.135154709962"
"GO TO GOAL; distance to goal: 0.133705171636"
"GO TO GOAL; distance to goal: 0.132636699759"
"GO TO GOAL; distance to goal: 0.131477096688"
"GO TO GOAL; distance to goal: 0.129431930293"
"GO TO GOAL; distance to goal: 0.12821887765"
"GO TO GOAL; distance to goal: 0.126959695355"
"GO TO GOAL; distance to goal: 0.125679954936"
"GO TO GOAL; distance to goal: 0.12372147537"
"GO TO GOAL; distance to goal: 0.121825778162"
"GO TO GOAL; distance to goal: 0.120648067659"
"GO TO GOAL; distance to goal: 0.120193996835"
"GO TO GOAL; distance to goal: 0.118402718307"
"GO TO GOAL; distance to goal: 0.116552596252"
"GO TO GOAL; distance to goal: 0.115243841772"
"GO TO GOAL; distance to goal: 0.113678369983"
"GO TO GOAL; distance to goal: 0.113621092875"
"GO TO GOAL; distance to goal: 0.112658987024"
"GO TO GOAL; distance to goal: 0.111836708593"
"GO TO GOAL; distance to goal: 0.11092068716"
"GO TO GOAL; distance to goal: 0.109618857467"
"GO TO GOAL; distance to goal: 0.10880077876"
"GO TO GOAL; distance to goal: 0.107693355466"
"GO TO GOAL; distance to goal: 0.106364299823"
"GO TO GOAL; distance to goal: 0.106202144913"
"GO TO GOAL; distance to goal: 0.105524450449"
"GO TO GOAL; distance to goal: 0.103945364648"
"GO TO GOAL; distance to goal: 0.10261981144"
"GO TO GOAL; distance to goal: 0.102141535341"
"GO TO GOAL; distance to goal: 0.101455496121"
"GO TO GOAL; distance to goal: 0.0987863402507"
"GO TO GOAL; distance to goal: 0.0979750737945"
"GO TO GOAL; distance to goal: 0.0959721381128"
"GO TO GOAL; distance to goal: 0.0958081597455"
